Jacob deGrom,594798,TEX,SP,deGrom,Jacob,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/594798/headshot/67/current
Vince Velasquez,592826,CLE,SP,Velasquez,Vince,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/592826/headshot/67/current
Whit Merrifield,593160,FA,2B,Whit,Merrifield,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/593160/headshot/67/current
Tyler Lyons,544928,NYY,RP,Lyons,Tyler,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/544928/headshot/67/current
Yasmani Grandal,518735,BOS,C,Grandal,Yasmani,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/518735/headshot/67/current
Tommy Kahnle,592454,DET,RP,Kahnle,Tommy,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/592454/headshot/67/current
Jose Quintana,500779,MIL,SP,Quintana,Jose,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/500779/headshot/67/current
Gary Sanchez,596142,BAL,C,Sánchez,Gary,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/596142/headshot/67/current
Mark Canha,592192,KC,1B/OF,Canha,Mark,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/592192/headshot/67/current
Dixon Machado,553988,CHC,SS,Machado,Dixon,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/553988/headshot/67/current
Christian Yelich,592885,MIL,OF,Yelich,Christian,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/592885/headshot/67/current
Robbie Ray,592662,SF,SP,Ray,Robbie,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/592662/headshot/67/current
Michael A. Taylor,572191,CHW,OF,Taylor,Michael A.,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/572191/headshot/67/current
